Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EmployeeNumber,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,49,0,464,1,16,1674,3,1,4,1,74,3,1,2,1,2,2587,24941,4,1,16,3,2,80,1,17,2,2,2,2,2,2
0,38,1,148,1,2,1675,3,1,4,1,42,2,1,2,2,0,2440,23826,1,0,22,4,2,80,0,4,3,3,4,3,3,3
0,47,0,1225,0,2,1676,4,0,2,1,47,4,4,5,2,2,15972,21086,6,0,14,3,3,80,3,29,2,3,3,2,1,2
0,49,0,809,1,1,1677,3,0,3,0,36,3,4,5,3,0,15379,22384,4,0,14,3,1,80,0,23,2,3,8,7,0,0
0,41,0,1206,0,23,1678,2,0,4,0,80,3,3,0,3,0,7082,11591,3,1,16,3,4,80,0,21,2,3,2,0,0,2
0,20,0,727,0,9,1680,1,0,4,0,54,3,1,6,1,0,2728,21082,1,0,11,3,1,80,0,2,3,3,2,2,0,2
0,33,2,530,0,16,1681,3,0,3,1,36,3,2,0,4,2,5368,16130,1,1,25,4,3,80,1,7,2,3,6,5,1,2
0,36,0,1351,1,26,1682,4,0,1,0,80,3,2,4,3,1,5347,7419,6,0,14,3,2,80,2,10,2,2,3,2,0,2
0,44,0,528,3,1,1683,3,0,3,1,44,3,1,8,4,2,3195,4167,4,1,18,3,1,80,3,8,2,3,2,2,2,2
1,23,0,1320,1,8,1684,1,1,4,0,93,2,1,2,3,0,3989,20586,1,1,11,3,1,80,0,5,2,3,5,4,1,2
0,38,0,1495,1,4,1687,2,1,4,1,87,3,1,2,3,1,3306,26176,7,0,19,3,4,80,1,7,5,2,0,0,0,0
0,53,0,1395,1,24,1689,4,1,2,0,48,4,3,4,4,1,7005,3458,3,0,15,3,3,80,0,11,2,3,4,3,1,2
1,48,1,708,0,7,1691,2,1,4,1,95,3,1,6,3,1,2655,11740,2,1,11,3,3,80,2,19,3,3,9,7,7,7
1,32,0,1259,1,2,1692,4,0,4,0,95,3,1,2,2,0,1393,24852,1,0,12,3,1,80,0,1,2,3,1,0,0,0
0,26,2,786,1,7,1693,3,1,4,0,76,3,1,2,4,0,2570,11925,1,0,20,4,3,80,0,7,5,3,7,7,5,7
0,55,0,1441,1,22,1694,3,3,1,0,94,2,1,1,2,2,3537,23737,5,0,12,3,4,80,1,8,1,3,4,2,1,2
0,34,0,1157,1,5,1696,2,1,2,0,57,2,2,2,4,1,3986,11912,1,0,14,3,3,80,1,15,3,4,15,10,4,13
0,60,0,370,1,1,1697,4,1,3,0,92,1,3,4,4,2,10883,20467,3,0,20,4,3,80,1,19,2,4,1,0,0,0
0,33,0,267,1,21,1698,3,1,2,0,79,4,1,2,2,1,2028,13637,1,0,18,3,4,80,3,14,6,3,14,11,2,13
0,37,1,1278,0,1,1700,4,1,3,0,31,1,2,0,4,2,9525,7677,1,0,14,3,3,80,2,6,2,2,6,3,1,3
0,34,0,678,1,19,1701,3,0,2,1,35,2,1,1,4,1,2929,20338,1,0,12,3,2,80,0,10,3,3,10,9,8,7
1,23,0,427,0,7,1702,3,0,3,0,99,3,1,6,4,2,2275,25103,1,1,21,4,2,80,1,3,2,3,3,2,0,2
0,44,0,921,1,2,1703,3,0,3,1,96,4,3,4,4,1,7879,14810,1,1,19,3,2,80,1,9,2,3,8,7,6,7
0,35,1,146,1,2,1704,4,1,1,0,79,2,1,1,4,0,4930,13970,0,1,14,3,3,80,0,6,2,4,5,4,1,4
0,43,0,1179,0,2,1706,3,1,4,0,73,3,2,0,4,1,7847,6069,1,1,17,3,1,80,1,10,3,3,10,9,8,8
0,24,0,581,1,9,1707,3,1,3,0,62,4,1,1,3,1,4401,17616,1,0,16,3,4,80,1,5,1,3,5,3,0,4
0,41,0,918,0,6,1708,3,2,4,0,35,3,3,0,3,0,9241,15869,1,0,12,3,2,80,0,10,3,3,10,8,8,7
0,29,0,1082,1,9,1709,4,1,4,1,43,3,1,2,3,1,2974,25412,9,0,17,3,3,80,1,9,2,3,5,3,1,2
0,36,0,530,0,2,1710,4,0,3,1,51,3,2,6,4,0,4502,7439,3,0,15,3,3,80,0,17,2,2,13,7,6,7
0,45,2,1238,1,1,1712,1,0,3,0,74,2,3,4,3,1,10748,3395,3,0,23,4,4,80,1,25,3,2,23,15,14,4
1,24,0,240,3,22,1714,1,4,4,0,58,1,1,8,3,1,1555,11585,1,0,11,3,3,80,1,1,2,3,1,0,0,0
1,47,1,1093,0,9,1716,3,0,3,0,82,1,4,0,3,1,12936,24164,7,0,11,3,3,80,0,25,3,1,23,5,14,10
0,26,0,390,1,17,1718,4,1,4,0,62,1,1,2,3,1,2305,6217,1,0,15,3,3,80,3,3,3,4,3,2,0,2
0,45,0,1005,1,28,1719,2,3,4,1,48,2,4,7,2,0,16704,17119,1,0,11,3,3,80,0,21,2,3,21,6,8,6
0,32,1,585,1,10,1720,3,0,1,0,56,3,1,1,3,1,3433,17360,6,0,13,3,1,80,1,10,3,2,5,2,1,3
0,31,0,741,1,2,1721,4,0,2,0,69,3,1,2,3,1,3477,18103,1,0,14,3,4,80,1,6,2,4,5,2,0,3
0,41,2,552,3,4,1722,3,4,3,0,60,1,2,8,2,1,6430,20794,6,0,19,3,2,80,1,10,4,3,3,2,1,2
0,40,0,369,1,8,1724,2,0,2,1,92,3,2,3,1,1,6516,5041,2,1,16,3,2,80,1,18,3,3,1,0,0,0
0,24,0,506,1,29,1725,1,1,2,0,91,3,1,2,1,2,3907,3622,1,0,13,3,2,80,3,6,2,4,6,2,1,2
0,46,0,717,1,13,1727,4,0,3,0,34,3,2,4,2,0,5562,9697,6,0,14,3,4,80,0,19,3,3,10,7,0,9
0,35,0,1370,1,27,1728,4,0,4,0,49,3,2,3,3,1,6883,5151,2,0,16,3,2,80,1,17,3,3,7,7,0,7
0,30,0,793,1,16,1729,1,0,2,0,33,3,1,1,4,1,2862,3811,1,0,12,3,2,80,1,10,2,2,10,0,0,8
0,47,2,543,0,2,1731,4,2,3,0,87,3,2,0,2,1,4978,3536,7,0,11,3,4,80,1,4,3,1,1,0,0,0
0,46,0,1277,0,2,1732,3,0,3,0,74,3,3,0,4,2,10368,5596,4,1,12,3,2,80,1,13,5,2,10,6,0,3
1,36,0,1456,0,13,1733,5,2,2,0,96,2,2,0,1,2,6134,8658,5,1,13,3,2,80,3,16,3,3,2,2,2,2
1,32,0,964,0,1,1734,2,0,1,0,34,1,2,0,2,0,6735,12147,6,0,15,3,2,80,0,10,2,3,0,0,0,0
0,23,0,160,1,4,1735,1,1,3,1,51,3,1,2,2,0,3295,12862,1,0,13,3,3,80,0,3,3,1,3,2,1,2
0,31,1,163,1,24,1736,1,3,4,1,30,3,2,3,4,0,5238,6670,2,0,20,4,4,80,0,9,3,2,5,4,1,4
0,39,2,792,1,1,1737,3,0,4,0,77,3,2,2,4,1,6472,8989,1,1,15,3,4,80,1,9,2,3,9,8,5,8
0,32,0,371,0,19,1739,3,0,4,0,80,1,3,0,3,1,9610,3840,3,0,13,3,3,80,1,10,2,1,4,3,0,2
0,40,0,611,0,7,1740,4,1,2,0,88,3,5,5,2,0,19833,4349,1,0,14,3,2,80,0,21,3,2,21,8,12,8
0,45,0,176,3,4,1744,3,0,3,1,56,1,3,8,3,1,9756,6595,4,0,21,4,3,80,2,9,2,4,5,0,0,3
0,30,1,1312,1,2,1745,4,3,4,1,78,2,1,1,1,0,4968,26427,0,0,16,3,4,80,0,10,2,3,9,7,0,7
0,24,1,897,3,10,1746,3,1,1,0,59,3,1,8,4,1,2145,2097,0,0,14,3,4,80,1,3,2,3,2,2,2,1
1,30,1,600,3,8,1747,3,4,3,1,66,2,1,8,4,2,2180,9732,6,0,11,3,3,80,1,6,0,2,4,2,1,2
0,31,0,1003,0,5,1749,3,3,1,0,51,3,2,0,3,1,8346,20943,1,0,19,3,3,80,1,6,3,3,5,2,0,2
0,27,0,1054,1,8,1751,3,1,3,1,67,3,1,1,4,0,3445,6152,1,0,11,3,3,80,0,6,5,2,6,2,1,4
1,29,0,428,0,9,1752,3,2,2,1,52,1,1,6,2,0,2760,14630,1,0,13,3,3,80,0,2,3,3,2,2,2,2
0,29,1,461,1,1,1753,3,0,4,0,70,4,2,4,3,0,6294,23060,8,1,12,3,4,80,0,10,5,4,3,2,0,2
0,30,0,979,0,15,1754,2,2,3,0,94,2,3,0,1,2,7140,3088,2,0,11,3,1,80,1,12,2,3,7,7,1,7
0,34,0,181,1,2,1755,4,1,4,0,97,4,1,1,4,1,2932,5586,0,1,14,3,1,80,3,6,3,3,5,0,1,2
0,33,2,1283,0,2,1756,3,2,4,1,62,3,2,0,2,0,5147,10697,8,0,15,3,4,80,0,13,2,2,11,7,1,7
0,49,0,1313,0,11,1757,4,2,4,1,80,3,2,0,4,0,4507,8191,3,0,12,3,3,80,0,8,1,4,5,1,0,4
1,33,0,211,0,16,1758,3,0,1,1,74,3,3,0,1,0,8564,10092,2,1,20,4,3,80,0,11,2,2,0,0,0,0
0,38,1,594,1,2,1760,2,1,3,1,75,2,1,2,2,1,2468,15963,4,0,14,3,2,80,1,9,4,2,6,1,0,5
1,31,0,1079,0,16,1761,4,2,1,0,70,3,3,0,3,1,8161,19002,2,0,13,3,1,80,3,10,2,3,1,0,0,0
0,29,0,590,1,4,1762,3,3,4,1,91,2,1,1,1,2,2109,10007,1,0,13,3,3,80,1,1,2,3,1,0,0,0
0,30,0,305,1,16,1763,3,0,3,0,58,4,2,4,3,1,5294,9128,3,0,16,3,3,80,1,10,3,3,7,0,1,7
0,32,2,953,1,5,1764,4,3,2,0,65,3,1,1,2,0,2718,17674,2,0,14,3,2,80,0,12,3,3,7,7,0,7
0,38,0,833,1,18,1766,3,1,2,0,60,1,2,4,4,1,5811,24539,3,1,16,3,3,80,1,15,2,3,1,0,1,0
1,43,1,807,1,17,1767,3,3,3,0,38,2,1,1,3,1,2437,15587,9,1,16,3,4,80,1,6,4,3,1,0,0,0
0,42,0,855,1,12,1768,3,1,2,0,57,3,1,2,2,2,2766,8952,8,0,22,4,2,80,3,7,6,2,5,3,0,4
0,55,0,478,1,2,1770,3,1,3,0,60,2,5,7,1,1,19038,19805,8,0,12,3,2,80,3,34,2,3,1,0,0,0
0,33,2,775,1,4,1771,3,3,4,0,90,3,2,1,2,2,3055,6194,5,0,15,3,4,80,2,11,2,2,9,8,1,7
0,41,0,548,1,9,1772,4,0,3,0,94,3,1,2,1,2,2289,20520,1,0,20,4,2,80,2,5,2,3,5,3,0,4
0,34,2,1375,0,10,1774,3,0,4,0,87,3,2,0,3,2,4001,12313,1,1,14,3,3,80,1,15,3,3,15,14,0,7
0,53,2,661,1,1,1775,4,1,1,1,60,2,4,3,3,1,12965,22308,4,1,20,4,4,80,3,27,2,2,3,2,0,2
0,43,0,244,3,2,1778,3,0,2,0,97,3,1,8,4,0,3539,5033,0,0,13,3,2,80,0,10,5,3,9,7,1,8
0,34,0,511,0,3,1779,2,0,4,1,32,1,2,0,4,0,6029,25353,5,0,12,3,1,80,0,6,3,3,2,2,2,2
1,21,0,337,0,7,1780,1,2,2,0,31,3,1,6,2,0,2679,4567,1,0,13,3,2,80,0,1,3,3,1,0,1,0
0,38,0,1153,1,6,1782,2,5,4,1,40,2,1,2,3,1,3702,16376,1,0,11,3,2,80,1,5,3,3,5,4,0,4
1,22,0,1294,1,8,1783,1,1,3,1,79,3,1,2,1,1,2398,15999,1,1,17,3,3,80,0,1,6,3,1,0,0,0
0,31,0,196,0,29,1784,4,2,1,1,91,2,2,0,4,1,5468,13402,1,0,14,3,1,80,2,13,3,3,12,7,5,7
0,51,0,942,1,3,1786,3,3,1,1,53,3,3,5,3,1,13116,22984,2,0,11,3,4,80,0,15,2,3,2,2,2,2
0,37,0,589,0,9,1787,2,2,2,0,46,2,2,0,2,1,4189,8800,1,0,14,3,1,80,2,5,2,3,5,2,0,3
0,46,0,734,1,2,1789,4,1,3,0,46,3,5,7,4,2,19328,14218,7,1,17,3,3,80,1,24,3,3,2,1,2,2
0,36,0,1383,1,10,1790,3,0,4,0,90,3,3,4,1,1,8321,25949,7,1,13,3,4,80,1,15,1,3,12,8,5,7
1,44,1,429,1,1,1792,2,1,3,0,99,3,1,1,2,2,2342,11092,1,1,12,3,3,80,3,6,2,2,5,3,2,3
0,37,0,1239,3,8,1794,2,5,3,0,89,3,2,8,2,2,4071,12832,2,0,13,3,3,80,0,19,4,2,10,0,4,7
1,35,0,303,0,27,1797,3,0,3,0,84,3,2,0,4,0,5813,13492,1,1,18,3,4,80,0,10,2,3,10,7,7,7
0,33,0,867,1,8,1798,4,0,4,0,90,4,1,1,1,1,3143,6076,6,0,19,3,2,80,1,14,1,3,10,8,7,6
0,28,0,1181,1,1,1799,3,0,3,0,82,3,1,1,4,1,2044,5531,1,0,11,3,3,80,1,5,6,4,5,3,0,3
0,39,0,1253,1,10,1800,1,1,3,0,65,3,3,7,3,0,13464,7914,7,0,21,4,3,80,0,9,3,3,4,3,2,2
0,46,2,849,0,26,1801,2,0,2,0,98,2,2,0,2,0,7991,25166,8,0,15,3,3,80,0,6,3,3,2,2,2,2
0,40,0,616,1,2,1802,2,0,3,1,99,3,1,2,1,1,3377,25605,4,0,17,3,4,80,1,7,5,2,4,3,0,2
0,42,0,1128,1,13,1803,3,1,2,0,95,4,2,4,1,1,5538,5696,5,0,18,3,3,80,2,10,2,2,0,0,0,0
0,35,2,1180,1,2,1804,2,1,2,0,90,3,2,3,4,2,5762,24442,2,0,14,3,3,80,1,15,6,3,7,7,1,7
0,38,2,1336,3,2,1805,3,4,1,0,100,3,1,8,2,2,2592,7129,5,0,13,3,4,80,3,13,3,3,11,10,3,8
1,34,1,234,1,9,1807,4,0,4,0,93,3,2,2,1,1,5346,6208,4,0,17,3,3,80,1,11,3,2,7,1,0,7
1,37,0,370,1,10,1809,4,1,4,0,58,3,2,3,1,0,4213,4992,1,0,15,3,2,80,0,10,4,1,10,3,0,8
0,39,1,766,0,20,1812,3,0,3,0,83,3,2,0,4,2,4127,19188,2,0,18,3,4,80,1,7,6,3,2,1,2,2
0,43,2,343,1,9,1813,3,0,1,0,52,3,1,1,3,0,2438,24978,4,0,13,3,3,80,0,7,2,2,3,2,1,2
0,41,0,447,1,5,1814,3,0,2,0,85,4,2,4,2,0,6870,15530,3,0,12,3,1,80,0,11,3,1,3,2,1,2
0,41,0,796,0,4,1815,1,2,3,1,81,3,3,0,3,2,10447,26458,0,1,13,3,4,80,1,23,3,4,22,14,13,5
0,30,0,1092,1,10,1816,3,1,1,1,64,3,3,3,3,0,9667,2739,9,0,14,3,2,80,0,9,3,3,7,7,0,2
1,26,0,920,3,20,1818,2,1,4,1,69,3,1,8,2,1,2148,6889,0,1,11,3,3,80,0,6,3,3,5,1,1,4
1,46,0,261,1,21,1821,2,1,4,1,66,3,2,4,2,1,8926,10842,4,0,22,4,4,80,1,13,2,4,9,7,3,7
0,40,0,1194,1,1,1822,3,0,3,1,52,3,2,4,4,2,6513,9060,4,0,17,3,4,80,1,12,3,3,5,3,0,3
0,34,0,810,0,8,1823,2,3,2,0,92,4,2,0,3,1,6799,22128,1,0,21,4,3,80,2,10,5,3,10,8,4,8
0,58,2,350,0,2,1824,3,1,2,0,52,3,4,5,2,2,16291,22577,4,0,22,4,4,80,1,37,0,2,16,9,14,14
0,35,0,185,1,23,1826,4,1,2,0,91,1,1,2,3,1,2705,9696,0,0,16,3,2,80,1,6,2,4,5,4,0,3
0,47,0,1001,1,4,1827,3,0,3,1,92,2,3,3,2,2,10333,19271,8,1,12,3,3,80,1,28,4,3,22,11,14,10
0,40,0,750,1,12,1829,3,0,2,1,47,3,2,4,1,2,4448,10748,2,0,12,3,2,80,1,15,3,3,7,4,7,7
0,54,0,431,1,7,1830,4,1,4,1,68,3,2,1,4,1,6854,15696,4,0,15,3,2,80,1,14,2,2,7,1,1,7
0,31,1,1125,0,7,1833,4,2,1,1,68,3,3,0,1,1,9637,8277,2,0,14,3,4,80,2,9,3,3,3,2,2,2
0,28,0,1217,1,1,1834,3,1,3,1,67,3,1,1,1,1,3591,12719,1,0,25,4,3,80,1,3,3,3,3,2,1,2
0,38,0,723,0,2,1835,4,2,2,1,77,1,2,6,4,1,5405,4244,2,1,20,4,1,80,2,20,4,2,4,2,0,3
0,26,0,572,0,10,1836,3,1,3,0,46,3,2,0,4,0,4684,9125,1,0,13,3,1,80,0,5,4,3,5,3,1,2
0,58,1,1216,1,15,1837,4,0,1,0,87,3,4,7,3,1,15787,21624,2,1,14,3,2,80,0,23,3,3,2,2,2,2
0,18,2,1431,1,14,1839,3,1,2,1,33,3,1,1,3,0,1514,8018,1,0,16,3,3,80,0,0,4,1,0,0,0,0
1,31,0,359,3,18,1842,5,4,4,0,89,4,1,8,1,1,2956,21495,0,0,17,3,3,80,0,2,4,3,1,0,0,0
1,29,0,350,3,13,1844,3,4,1,0,56,2,1,8,1,2,2335,3157,4,1,15,3,4,80,3,4,3,3,2,2,2,0
0,45,2,589,0,2,1845,4,0,3,1,67,3,2,0,3,1,5154,19665,4,0,22,4,2,80,2,10,3,4,8,7,5,7
0,36,0,430,1,2,1847,4,5,4,1,73,3,2,1,2,1,6962,19573,4,1,22,4,4,80,1,15,2,3,1,0,0,0
0,43,1,1422,0,2,1849,4,0,1,0,92,3,2,0,4,1,5675,19246,1,0,20,4,3,80,1,7,5,3,7,7,7,7
0,27,1,1297,1,5,1850,2,0,4,1,53,3,1,2,4,0,2379,19826,0,1,14,3,3,80,0,6,3,2,5,4,0,2
0,29,1,574,1,20,1852,1,1,4,0,40,3,1,2,4,1,3812,7003,1,0,13,3,2,80,0,11,3,4,11,8,3,10
0,32,1,1318,0,10,1853,4,2,4,0,79,3,2,0,4,0,4648,26075,8,0,13,3,3,80,0,4,2,4,0,0,0,0
0,42,2,355,1,10,1854,4,3,3,0,38,3,1,1,3,1,2936,6161,3,0,22,4,2,80,2,10,1,2,6,3,3,3
0,47,0,207,1,9,1856,4,0,2,1,64,3,1,2,3,0,2105,5411,4,0,12,3,3,80,0,7,2,3,2,2,2,0
0,46,0,706,1,2,1857,2,0,4,0,82,3,3,3,4,2,8578,19989,3,0,14,3,3,80,1,12,4,2,9,8,4,7
0,28,2,280,3,1,1858,2,0,3,0,43,3,1,8,4,2,2706,10494,1,0,15,3,2,80,1,3,2,3,3,2,2,2
0,29,0,726,1,29,1859,1,0,4,0,93,1,2,4,3,2,6384,21143,8,0,17,3,4,80,2,11,3,3,7,0,1,6
0,42,0,1142,1,8,1860,3,0,4,0,81,3,1,2,3,0,3968,13624,4,0,13,3,4,80,0,8,3,3,0,0,0,0
1,32,0,414,0,2,1862,4,2,3,0,82,2,2,0,2,0,9907,26186,7,1,12,3,3,80,0,7,3,2,2,2,2,2
0,46,0,1319,0,3,1863,3,3,1,1,45,4,4,0,1,2,13225,7739,2,0,12,3,4,80,1,25,5,3,19,17,2,8
0,27,0,728,0,23,1864,1,1,2,1,36,2,2,6,3,1,3540,7018,1,0,21,4,4,80,1,9,5,3,9,8,5,8
0,29,0,352,3,6,1865,1,1,4,0,87,2,1,8,2,1,2804,15434,1,0,11,3,4,80,0,1,3,3,1,0,0,0
0,43,0,823,1,6,1866,3,1,1,1,81,2,5,5,3,1,19392,22539,7,0,13,3,4,80,0,21,2,3,16,12,6,14
0,48,0,1224,1,10,1867,3,0,4,0,91,2,5,7,2,1,19665,13583,4,0,12,3,4,80,0,29,3,3,22,10,12,9
1,29,1,459,1,24,1868,2,0,4,0,73,2,1,1,4,0,2439,14753,1,1,24,4,2,80,0,1,3,2,1,0,1,0
1,46,0,1254,0,10,1869,3,0,3,1,64,3,3,0,2,1,7314,14011,5,0,21,4,3,80,3,14,2,3,8,7,0,7
0,27,1,1131,1,15,1870,3,0,4,1,77,2,1,1,1,1,4774,23844,0,0,19,3,4,80,1,8,2,2,7,6,7,3
0,39,0,835,1,19,1871,4,5,4,0,41,3,2,1,4,2,3902,5141,8,0,14,3,2,80,3,7,2,3,2,2,2,2
0,55,0,836,1,2,1873,4,3,2,0,98,2,1,1,4,1,2662,7975,8,0,20,4,2,80,1,19,2,4,5,2,0,4
0,28,0,1172,0,3,1875,3,1,2,1,78,3,1,6,2,1,2856,3692,1,0,19,3,4,80,1,1,3,3,1,0,0,0
1,30,0,945,0,9,1876,3,1,2,0,89,3,1,6,4,0,1081,16019,1,0,13,3,3,80,0,1,3,2,1,0,0,0
1,22,0,391,1,7,1878,1,0,4,0,75,3,1,1,2,0,2472,26092,1,1,23,4,1,80,0,1,2,3,1,0,0,0
0,36,0,1266,0,10,1880,4,3,2,1,63,2,2,0,3,1,5673,6060,1,1,13,3,1,80,1,10,4,3,10,9,1,7
0,31,0,311,1,20,1881,3,0,2,0,89,3,2,2,3,2,4197,18624,1,0,11,3,1,80,1,10,2,3,10,8,0,2
0,34,0,1480,0,4,1882,3,0,3,0,64,3,3,0,4,1,9713,24444,2,1,13,3,4,80,3,9,3,3,5,3,1,0
0,29,0,592,1,7,1883,3,0,4,0,59,3,1,2,1,0,2062,19384,3,0,14,3,2,80,0,11,2,3,3,2,1,2
0,37,0,783,1,7,1885,4,1,4,0,78,3,2,1,1,1,4284,13588,5,1,22,4,3,80,1,16,2,3,5,3,0,4
0,35,0,219,1,16,1886,2,5,4,1,44,2,2,3,2,1,4788,25388,0,1,11,3,4,80,0,4,2,3,3,2,0,2
0,45,0,556,1,25,1888,2,0,2,1,93,2,2,3,4,1,5906,23888,0,0,13,3,4,80,2,10,2,2,9,8,3,8
0,36,1,1213,3,2,1890,1,4,2,0,94,2,2,8,4,0,3886,4223,1,0,21,4,4,80,0,10,2,2,10,1,0,8
0,40,0,1137,1,1,1892,4,0,1,0,98,3,4,5,1,2,16823,18991,2,0,11,3,1,80,1,22,3,3,19,7,11,16
0,26,0,482,1,1,1893,2,0,2,1,90,2,1,1,3,1,2933,14908,1,1,13,3,3,80,1,1,3,2,1,0,1,0
0,27,0,511,0,2,1898,2,1,1,1,89,4,2,0,3,0,6500,26997,0,0,14,3,2,80,0,9,5,2,8,7,0,7
0,48,1,117,1,22,1900,3,1,4,1,58,3,4,5,4,2,17174,2437,3,0,11,3,2,80,1,24,3,3,22,17,4,7
0,44,0,170,1,1,1903,4,0,2,0,78,4,2,4,1,1,5033,9364,2,0,15,3,4,80,1,10,5,3,2,0,2,2
1,34,2,967,1,16,1905,4,3,4,0,85,1,1,1,1,1,2307,14460,1,1,23,4,2,80,1,5,2,3,5,2,3,0
1,56,0,1162,1,24,1907,2,0,1,0,97,3,1,2,4,0,2587,10261,1,0,16,3,4,80,0,5,3,3,4,2,1,0
0,36,0,335,0,17,1908,2,2,3,0,33,2,2,0,2,1,5507,16822,2,0,16,3,3,80,2,12,1,1,4,2,1,3
0,41,0,337,0,8,1909,3,2,3,1,54,3,2,0,2,1,4393,26841,5,0,21,4,3,80,1,14,3,3,5,4,1,4
0,42,0,1396,1,6,1911,3,1,3,0,83,3,3,7,1,1,13348,14842,9,0,13,3,2,80,1,18,3,4,13,7,5,7
0,31,0,1079,0,10,1912,2,1,3,1,86,3,2,0,4,2,6583,20115,2,1,11,3,4,80,1,8,2,3,5,2,1,4
0,34,0,735,0,3,1915,1,1,4,1,75,2,2,0,4,1,8103,16495,3,1,12,3,3,80,0,9,3,2,4,2,0,1
0,31,0,471,1,4,1916,3,1,1,1,62,4,1,2,3,2,3978,16031,8,0,12,3,2,80,1,4,0,2,2,2,2,2
0,26,1,1096,1,6,1918,3,5,3,0,61,4,1,2,4,1,2544,7102,0,0,18,3,1,80,1,8,3,3,7,7,7,7
0,45,1,1297,1,1,1922,4,1,2,0,44,3,2,4,3,0,5399,14511,4,0,12,3,3,80,0,12,3,3,4,2,0,3
0,33,0,217,0,10,1924,4,2,2,0,43,3,2,0,3,0,5487,10410,1,0,14,3,2,80,0,10,2,2,10,4,0,9
0,28,1,783,0,1,1927,2,0,3,0,42,2,2,0,4,1,6834,19255,1,1,12,3,3,80,1,7,2,3,7,7,0,7
1,29,1,746,0,24,1928,3,3,3,0,45,4,1,6,1,0,1091,10642,1,0,17,3,4,80,0,1,3,3,1,0,0,0
0,39,2,1251,0,21,1929,4,0,1,1,32,1,2,0,3,1,5736,3987,6,0,19,3,3,80,1,10,1,3,3,2,1,2
0,27,0,1354,1,2,1931,4,3,2,0,41,3,1,1,2,1,2226,6073,1,0,11,3,3,80,1,6,3,2,5,3,1,2
0,34,1,735,1,22,1932,4,5,3,0,86,2,2,1,4,1,5747,26496,1,1,15,3,2,80,0,16,3,3,15,10,6,11
1,28,0,1475,0,13,1933,2,2,4,1,84,3,2,0,3,0,9854,23352,3,1,11,3,4,80,0,6,0,3,2,0,2,2
0,47,2,1169,1,14,1934,4,3,3,0,64,3,2,1,2,1,5467,2125,8,0,18,3,3,80,1,16,4,4,8,7,1,7
0,56,0,1443,0,11,1935,5,2,4,1,89,2,2,0,1,1,5380,20328,4,0,16,3,3,80,1,6,3,3,0,0,0,0
0,39,0,867,1,9,1936,2,1,1,0,87,3,2,3,1,1,5151,12315,1,0,25,4,4,80,1,10,3,3,10,0,7,9
0,38,1,1394,1,8,1937,3,1,4,1,58,2,2,1,2,2,2133,18115,1,1,16,3,3,80,1,20,3,3,20,11,0,7
0,58,0,605,0,21,1938,3,0,4,1,72,3,4,5,4,1,17875,11761,4,1,13,3,3,80,1,29,2,2,1,0,0,0
1,32,1,238,1,5,1939,2,0,1,1,47,4,1,1,3,0,2432,15318,3,1,14,3,1,80,0,8,2,3,4,1,0,3
0,38,0,1206,1,9,1940,2,0,2,0,71,3,1,1,4,2,4771,14293,2,0,19,3,4,80,2,10,0,4,5,2,0,3
0,49,1,1064,1,2,1941,1,0,2,0,42,3,5,7,4,1,19161,13738,3,0,15,3,4,80,0,28,3,3,5,4,4,3
0,42,0,419,0,12,1943,4,2,2,0,77,3,2,0,4,2,5087,2900,3,1,12,3,3,80,2,14,4,3,0,0,0,0
1,27,1,1337,3,22,1944,3,4,1,1,58,2,1,8,2,1,2863,19555,1,0,12,3,1,80,0,1,2,3,1,0,0,0
0,35,0,682,0,18,1945,4,1,2,0,71,3,2,0,1,1,5561,15975,0,0,16,3,4,80,1,6,2,1,5,3,0,4
0,28,2,1103,1,16,1947,3,1,3,0,49,3,1,1,3,0,2144,2122,1,0,14,3,3,80,0,5,3,2,5,3,1,4
0,31,2,976,1,3,1948,2,1,3,0,48,3,1,1,1,2,3065,3995,1,1,13,3,4,80,1,4,3,4,4,2,2,3
0,36,2,1351,1,9,1949,4,0,1,0,66,4,1,2,2,1,2810,9238,1,0,22,4,2,80,0,5,3,3,5,4,0,2
0,34,0,937,0,1,1950,3,2,1,0,32,3,3,0,4,0,9888,6770,1,0,21,4,1,80,0,14,3,2,14,8,2,1
0,34,0,1239,0,13,1951,4,1,4,0,39,3,3,0,3,2,8628,22914,1,0,18,3,3,80,1,9,2,2,8,7,1,1
0,26,0,157,1,1,1952,3,1,3,0,95,3,1,2,1,0,2867,20006,0,0,13,3,4,80,0,8,6,2,7,7,7,6
0,29,0,136,1,1,1954,3,0,1,0,89,3,2,4,1,1,5373,6225,0,0,12,3,1,80,1,6,5,2,5,3,0,2
0,32,2,1146,1,15,1955,4,1,3,1,34,3,2,4,4,2,6667,16542,5,0,18,3,2,80,1,9,6,3,5,1,1,2
0,31,1,1125,1,1,1956,3,0,4,0,48,1,2,1,1,1,5003,5771,1,0,21,4,2,80,0,10,6,3,10,8,8,7
